email_text,hostname,scan_duration,host_up,alternate_ip_count,ip_address,common_web_ports_open,open_ports_count,latency,filtered_ports_count,open_ports,rdns_record,https_supported,services,host_found,interesting_url,asn_found,ip_found,email_type
"URL: http://scriptingnews.userland.com/backissues/2002/09/24#When:3:59:56PM
Date: Tue, 24 Sep 2002 22:59:56 GMTBruce Loebrich[1] has scraped RSS feeds for Google news, and a RSS 2.0 success 
story. In other words, it's okay to use the features in 2.0. We're doing it at 
UserLand and so is Bruce.[1] http://radio.weblogs.com/0104308/2002/09/24.html","scriptingnews.userland.com, scriptingnews.userland.com, , scriptingnews.userland.com","0.98, 119.89, 0.98, 0.98, 119.89, 119.89","1, 0, 1, 0, 1, 0",0,"70.90.187.249, , 70.90.187.249, 70.90.187.249","1, 0, 1, 0, 1, 0","0, 3, 0, 3, 0, 3","0.22, , 0.22, 0.22","996, 0, 996, 996, 0, 0","80, 8008, 80, , 8008, 3389, 80, 3389, 3389, 8008",", smtp.netversed.com, smtp.netversed.com, smtp.netversed.com",0,"ms-wbt-server, http, , ms-wbt-server, http, ms-wbt-server, http",0,0,0,0,Safe Email
"URL: http://boingboing.net/#85481344
Date: Not suppliedAaron Swartz has written up a warchalking FAQ that addresses the shibboleths 
and paranoia about discovering, marking and using wireless connectivity.     Is that illegal?     Although I am not a lawyer, I don't think it's illegal to make chalk marks 
    on the sidewalk. I know a lot of hopscotch players who'd be worried if it 
    was...     Well, is it immoral?     Not at all! Warchalking is a helpful service to assist people in finding 
    something they need (an Internet connection).  Link[1] Discuss[2][1] http://www.warchalking.org/story/2002/9/22/223831/236
[2] http://www.quicktopic.com/boing/H/vsVYCTZE7hs","boingboing.net, www.quicktopic.com, boingboing.net, www.quicktopic.com, boingboing.net, www.quicktopic.com","45.82, 42.45, 45.82, 42.45, 45.82, 42.45","0, 1, 0, 1, 1, 1, 0, 1, 1","2, 0, 2, 3, 0, 2, 3, 0, 3","104.22.40.69, 104.22.40.69, 3.168.236.35, 104.22.40.69, 3.168.236.35, 3.168.236.35","0, 1, 0, 1, 1, 1, 0, 1, 1","5, 0, 3, 5, 3, 3, 0, 5, 0","0.054, 0.0077, 0.054, 0.0077, 0.0077, 0.054","994, 996, 994, 996, 0, 996, 0, 994, 0","80, 8008, 80, 443, 8008, 8080, 8443, 8008, 443, 80, 443, 8008, 80, 8443, 8008, 443, 80, 8080, 8008, 443, 80, 8080, 443, 8443",server-3-168-236-35.ist50.r.cloudfront.net,"0, 1, 0, 1, 1, 1, 0, 1, 1","https-alt, http, https, http-proxy, https, http, https-alt, https, https-alt, http-proxy, http, http, https, https, http, http, https, http-proxy","2, 0",0,0,0,Safe Email
"tmda.net/history.html:The first release of TMDA in April 2001 was essentially a rewrite of TMS in Python, April 2001 is earlier than July 26, 2001... prior art..from http://tmda.net/releases/old/ Parent Directory 19-Aug-2002 16:14 - README.MD5SUM 19-Aug-2002 16:14 4k tmda-0.01.tgz 22-Apr-2001 15:59 11k tmda-0.02.tgz 26-Apr-2001 12:06 12k tmda-0.02.txt 26-Apr-2001 12:50 1k tmda-0.10.tgz 27-Apr-2001 21:14 39k tmda-0.10.txt 30-Apr-2001 11:36 3k tmda-0.11.tgz 02-May-2001 17:17 38k tmda-0.11.txt 02-May-2001 17:06 3k tmda-0.12.tgz 10-May-2001 19:50 39k tmda-0.12.txt 10-May-2001 19:48 1k tmda-0.13.tgz 17-May-2001 15:53 39k tmda-0.13.txt 17-May-2001 15:57 2k tmda-0.14.tgz 24-May-2001 16:43 46k tmda-0.14.txt 24-May-2001 16:40 4k tmda-0.15.tgz 28-May-2001 15:20 47k tmda-0.15.txt 28-May-2001 15:20 1k tmda-0.20.tgz 06-Jun-2001 17:52 49k tmda-0.20.txt 06-Jun-2001 18:46 6k tmda-0.21.tgz 18-Jun-2001 18:32 51k tmda-0.21.txt 18-Jun-2001 18:31 2kTMDA was already at 0.21 8 days before filing for a patent..----- Original Message ----- From: ""Jason R. Mastaler"" To: ""Justin Mason"" Cc: ; Sent: Tuesday, August 27, 2002 11:34 AM Subject: [SAtalk] Re: patent on TMDA-like system jm@jmason.org (Justin Mason) writes:> Sounds a lot like TMDA to me. :( Filing date is July 26, 2001, > granted May 16, 2002. > > TMDAers, have you seen this before?No, but thanks for pointing it out.> I'd presume TMDA is prior art, but still, it could be troublesome...Yup. TMDA's core functionality was fully established before even the filing date.Anyone with experience in this area have a recommendation on whether this should be pursued or not? ------------------------------------------------------- This sf.net email is sponsored by: OSDN - Tired of that same old cell phone? Get a new here for FREE! https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390 _______________________________________________ Spamassassin-talk mailing list Spamassassin-talk@lists.sourceforge.net https://lists.sourceforge.net/lists/listinfo/spamassassin-talk","lists.sourceforge.net, www.inphonic.com, www.inphonic.com, lists.sourceforge.net, lists.sourceforge.net, www.inphonic.com","43.32, 113.71, 113.71, 43.32, 43.32, 113.71","0, 1, 0, 1, 1, 1, 0, 1, 1",0,"204.235.124.180, 216.105.38.7, 204.235.124.180, 216.105.38.7, 216.105.38.7, 204.235.124.180","0, 1, 0, 1, 0, 0, 0, 1, 0","1, 0, 3, 3, 3, 0, 1, 0, 1","0.008, 0.008, 0.2, 0.008, 0.2, 0.2","0, 996, 998, 996, 998, 996, 0, 0, 998","80, 443, 443, 8008, 80, 8008, 443, 80, 8008, 8008, 8008, 8008","inphonic.com, , inphonic.com, inphonic.com","0, 1, 0, 1, 0, 0, 0, 1, 0","http, http, http, https, https, http, http, https, http",0,0,0,0,Safe Email
"Looks and sounds a hell of a lot like Clare's cat, Violence...A tall tail or is it a prowling panther?
http://www.thisislocallondon.co.uk/news/weird/display.var.633939.Bizarre+London.0.html
Security cameras at the Gardiner house filmed the cat
The Plumstead panther has been spotted just yards from the scene of a 
sighting made three weeks ago but this time it was caught on camera.Steve Gardiner, 41, claims to have spotted the large cat in his garden in 
Upton Road, Plumstead, in the sixth reported sighting in Woolwich and Bexley 
in just four weeks.Mr Gardiner told News Shopper he watched the big cat as it walked alongside 
the house at about 7.15am, on Wednesday, September 25, while his security 
cameras captured it on film.The father-of-four described the black cat as about 3ft long and 
two-and-a-half-foot high, with a large body.He said: ""It prowled past the patio doors moving with all the mannerisms of 
a hunter.""It looked at me calmly before moving on.""The bricklayer told how his work colleagues let him know News Shopper had 
been following the big cat story so he decided to call our offices with news 
of the sighting.His wife, Karen, 41, later checked the tape which had captured grainy images 
of the large cat prowling through their garden.She said: ""I feel sorry for it not living in its natural habitat I'd hate 
for it to get hurt.""Mr Gardiner told how he is convinced of the cat's existence saying how their 
usually quiet 18-year-old dog barks at ""nothing"" in the garden but barked 
that morning.He warned: ""I don't think these cats are dangerous but, if cornered, they 
might jump you.""Sightings of the large black cat are being reported all over the Plumstead 
Common and Shooters Hill as well at the Bexley area.If you have seen the big cat, call News Shopper on 01689 885712.12:27 Tuesday 8th October 2002_________________________________________________________________
Send and receive Hotmail on your mobile device: http://mobile.msn.com
------------------------ Yahoo! Groups Sponsor ---------------------~-->
Sell a Home for Top $
http://us.click.yahoo.com/RrPZMC/jTmEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/","docs.yahoo.com, www.thisislocallondon.co.uk, docs.yahoo.com, www.thisislocallondon.co.uk, docs.yahoo.com, www.thisislocallondon.co.uk","0.07, 0.07, 0.2, 44.04, 0.07, 65.95, 44.04, 0.2, 65.95, 65.95, 44.04, 0.2","0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1","0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0","76.223.84.192, 93.174.10.103, 93.174.10.103, 76.223.84.192, 76.223.84.192, 93.174.10.103","0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1","0, 0, 0, 3, 3, 0, 0, 3, 3, 3, 0","0.0033, 0.0033, 0.059, 0.059, 0.0033, 0.059","0, 0, 996, 951, 951, 996, 0, 0, 951, 996, 0, 0","80, 80, 443, 443, 8008, 8008, 8008, 443, 80, 443, 80, 80, 8008, 80, 443, 8008, 443, 8008",", a7de0457831fd11f7.awsglobalaccelerator.com, a7de0457831fd11f7.awsglobalaccelerator.com, a7de0457831fd11f7.awsglobalaccelerator.com","0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1","https, https, http, http, https, https, http, http, https, http, https, http","2, 0, 0, 0",0,0,0,Safe Email
"""Now
        is the time to take advantage of falling interest rates! There is no
        advantage in waiting any longer.""Refinance or consolidate high interest credit card
        debt into a low interest mortgage. Mortgage interest is tax deductible,
        whereas credit card interest is not.        You can save thousands of dollars over the course of your loan with just
        a 0.25% drop in your rate!        Our nationwide network of lenders have hundreds of different loan
        programs to fit your current situation:
        
Refinance
            Second Mortgage
            Debt Consolidation
            Home Improvement
            Purchase
Let
        us do the shopping for you...IT IS FREE!
        CLICK HERE""Please
        CLICK HERE  to fill out a quick form. Your request will be
        transmitted to our network of mortgage specialists who will respond with
        up to three independent offers.This service is 100% free to home owners and new home buyers without
        any obligation.
Visit the website to be taken out of this database.
National Averages
Program
Rate
30Year Fixed
6.375%
15Year Fixed
5.750%
5Year Balloon
5.250%
1/1Arm
4.250%
5/1Arm
5.625%
FHA30 Year Fixed
6.500%
VA 30 Year Fixed
6.500%""You did all the shopping for me. Thank you!
-T. N. Cap.
CA
""..You helped me finance a new home and I got a
      very good deal.
- R. H. H. CA
""..it was easy, and quick...!
-V. S. N. P. WA38191297
http://xent.com/mailman/listinfo/fork",xent.com,43.01,1,0,69.55.232.243,0,1,0.0054,998,8008,,0,http,0,0,0,0,Phishing Email
"On Thu, Aug 08, 2002 at 01:40:30PM +0100, Brian O'Donoghue wrote:
> One thing that really bugs me is when people say things like.
> 
> ""On the machies we have these days you don't have to worry about
>  writing optimised code"" or ""don't worry about writing
>  things inline, just use a function""Oops, I tend to feel like that most times! I tend to feel that if we
have extremely good compilation tools, then those tools should be able
to do the inlining and optimisation far better than I could. That's the
theory anyway :) And there's always a tradeoff with inlining between
speed and memory bloat (which may sometimes be no tradeoff if swap
starts getting involved...)Gary.-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",,0.03,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"Hi,
Does anyone use partitioning on a Linux server? What is the recommended solution? UML? 
Cheers,
Sorin-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",,0.02,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"Some interesting quotes...http://www.postfun.com/pfp/worbois.html
Thomas Jefferson:""I have examined all the known superstitions of the word, and I do not
find in our particular superstition of Christianity one redeeming feature.
They are all alike founded on fables and mythology. Millions of innocent
men, women and children, since the introduction of Christianity, have been
burnt, tortured, fined and imprisoned. What has been the effect of this
coercion? To make one half the world fools and the other half hypocrites;
to support roguery and error all over the earth.""SIX HISTORIC AMERICANS,
by John E. Remsburg, letter to William Short
Jefferson again:""Christianity...(has become) the most perverted system that ever shone on
man. ...Rogueries, absurdities and untruths were perpetrated upon the
teachings of Jesus by a large band of dupes and importers led by Paul, the
first great corrupter of the teaching of Jesus.""",www.postfun.com,44.09,1,0,95.100.227.37,1,3,0.0035,996,"80, 443, 443, 8008, 80, 8008, 443, 80, 8008",a95-100-227-37.deploy.static.akamaitechnologies.com,1,"https, http, https, http, https, http",0,0,0,0,Safe Email
"Is there a relatively clean way to dynamically build comp files based on
the path of the current folder?  Yeah, I know exmh will pull the first comp in the path up from the
  current folder to the mail root, but that's not what I want.I'm starting to use plus addressing heavily as part of my SPAM controls.
Specifically I each mailing list with a list-specific address.  eg I would subscribe to this list as claw+exmh@kanga.nu or perhaps
  claw+exmh-users@kanga.nu instead of claw@kanga.nuHowever to do this I need a new set of comp files for each list folder.
As I'm subscribed to something just over 600 lists, that's rather a
pain.  I really don't want to go create and maintain ~1,800 comp files
(components, replcomps, replgroupcomps), especially not as I suspect
I'll be changing or adapting my naming pattern a few times as I adapt
various supporting tools.What would be great is if I could build the relevant comp file
dynamically at runtime.  That way I don't need to maintain a couple
thousand comp files, I just need to make my plus addresses
predictable/computable based (say) on the folder path.  eg I'm currently in folder:    +-Lists-/Products/Exmh-L    The script would dynamically build a compfile which had a From: of
    claw+exmh@kanga.nu for repl, comp, etc.  Similarly when in folder:    +-Lists-/Linux/SVLUG-L  I'd get a From: of claw+svlug@kanga.nuThat way I can use lookup tables for those folders which have multiple
lists being delivered into them.Any ideas how this might be done in an automatic/maintainable fashion?
It would be more than good enough if all I had to do was drop a tiny
FROM_HEADER file in each folder that somehow got picked up by the comp
file...-- 
J C Lawrence                
---------(*)                Satan, oscillate my metallic sonatas. 
claw@kanga.nu               He lived as a devil, eh?		  
http://www.kanga.nu/~claw/  Evil is a name of a foeman, as I live._______________________________________________
Exmh-users mailing list
Exmh-users@redhat.com
https://listman.redhat.com/mailman/listinfo/exmh-users",www.kanga.nu,"117.18, 117.18, 0.02, 117.18, 0.02, 0.02","0, 1, 0, 1, 1, 0",0,35.185.228.195,"0, 1, 0, 1, 1, 0","0, 0, 5, 5, 5, 0",0.21,"0, 988, 0, 988, 988, 0","80, 80, 22, 21, 8008, 443, 8008, 21, 443, 22, 80, 22, 21, 8008, 443",195.228.185.35.bc.googleusercontent.com,"0, 1, 0, 1, 1, 0","http, ftp, ssh, https, ssh, ftp, http, https, ssh, https, http, ftp",0,0,0,0,Safe Email
"On Tue, 20 Aug 2002, Joseph S. Barrera III wrote:> I just use the free/adware version of Opera. I mean, half the pagesI just use Mozilla, and don't have to think about ignoring toolbar ads
altogether. I can tell Mozilla to ignore particularly obnoxious ads, and 
businesses who're particularly ""clever"" about making me see them obviously 
don't want me to see them after all (since I leave, and never come back).> I look at have ads on them anways, so I'm pretty good at ignoring them.
> Plus, you can change settings that change what type of ads you get,
> so the ads I get are pretty innocuous. I think I listed books and
> sleeping as my interests :-)I notice Opera tends to ignore my advertisement preferences, so this is 
the core reason why I don't use it. Mozilla does almost everything Opera 
does, minus the obnoxious ad slime, so why use use Opera then?http://xent.com/mailman/listinfo/fork",xent.com,98.72,1,0,69.55.232.243,1,4,0.2,0,"80, 8008, 443, 22, 8008, 22, 443, 80, 80, 22, 8008, 443",,1,"https, ssh, http, https, ssh, http, ssh, http, https",0,0,0,0,Safe Email
"URL: http://www.newsisfree.com/click/-4,8723992,215/
Date: 2002-10-10T03:26:59+01:00New evidence in case of murdered British tourist Peter Falconio.",www.newsisfree.com,42.21,1,1,104.21.22.148,1,5,0.005,994,"80, 8008, 80, 8443, 8080, 8008, 443, 8080, 8443, 8008, 443, 80, 8080, 443, 8443",,1,"https-alt, http-proxy, https, http, https-alt, http-proxy, http, https, https-alt, http, https, http-proxy",0,0,0,0,Safe Email
"begin forwarded text Date: Wed, 02 Oct 2002 01:30:24 -0400 From: ""John S. Denker"" Subject: Re: Optical analog computing? Sender: jsd@no.domain.spam To: ""R. A. Hettinga"" Cc: Digital Bearer Settlement List , cryptography@wasabisystems.com""R. A. Hettinga"" wrote: ... > ""the first computer to crack enigma was optical"" > ""the first synthetic-aperture-radar processor was optical"" > ""but all these early successes were classified -- 100 to 200 projects, > and I probably know of less than half."" > > --> Do these claims compute?! is this really a secret history, or does > this mean holography, of am I just completely out of the loop?1Gimme a break. This is remarkable for its lack of newsworthiness.1) Bletchley Park used optical sensors, which were (and still are) the best way to read paper tape at high speed. You can read about it in the standard accounts, e.g. http://www.picotech.com/applications/colossus.html2) For decades before that, codebreakers were using optical computing in the form of superposed masks to find patterns. You can read about it in Kahn.3) People have been doing opto-electronic computing for decades. There's a lot more to it than just holography. I get 14,000 hits from http://www.google.com/search?q=optical-computing> Optical info is a complex-valued wave (spatial frequency, amplitude and > phase)It isn't right to make it sound like three numbers (frequency, amplitude, and phase); actually there are innumerable frequencies, each of which has its own amplitude and phase.> lenses, refractions, and interference are the computational operators. > (add, copy, multiply, fft, correlation, convolution) of 1D and 2D arrays > > and, of course, massively parallel by default. > > and, of course, allows free-space interconnects.Some things that are hard with wires are easy with light-waves. But most things that are easy with wires are hard with light-waves.> Here's a commercialized effort from israel: a ""space integrating > vector-matric multiplier"" [ A ] B = [ C ] > laser-> 512-gate modulator -> spread over 2D > ""256 Teraflop equivalent"" for one multiply per nanosecond.People were doing smaller versions of that in the 1980s.> Unclassified example: acousto-optic spectrometer, 500 Gflops equivalent > (for 12 watts!) doing continuous FFTs. Launched in 1998 on a 2-year > mission. Submillimeter wave observatory.Not ""FFTs"". FTs. Fourier Transforms. All you need for taking a D=2 Fourier Transform is a lens. It's undergrad physics-lab stuff. I get 6,000 hits from: http://www.google.com/search?q=fourier-optics> Of course, the rest of the talk is about the promise of moving from > optoelectronic to all-optical processors (on all-optical nets & with > optical encryption, & so on).All optical??? No optoelectronics anywhere??? That's medicinal-grade pure snake oil, USP.Photons are well known for not interacting with each other. It's hard to do computing without interactions.--- end forwarded text -- ----------------- R. A. Hettinga The Internet Bearer Underwriting Corporation 44 Farquhar Street, Boston, MA 02131 USA ""... however it may deserve respect for its usefulness and antiquity, [predicting the end of the world] has not been found agreeable to experience."" -- Edward Gibbon, 'Decline and Fall of the Roman Empire'","www.google.com, www.google.com, www.picotech.com, www.picotech.com, www.google.com, www.picotech.com","44.48, 43.24, 44.48, 43.24, 44.48, 43.24",1,"0, 2, 2, 0, 2, 0","142.251.140.68, 104.20.23.157, 104.20.23.157, 142.251.140.68, 104.20.23.157, 142.251.140.68",1,"3, 5, 3, 5, 3, 5","0.0043, 0.0043, 0.0048, 0.0048, 0.0043, 0.0048","994, 996, 994, 994, 996, 996","80, 443, 8080, 8008, 80, 443, 80, 8443, 8080, 8008, 443, 8443, 8008, 443, 80, 8008, 80, 8008, 8080, 443, 8443, 443, 80, 8008","sof04s06-in-f4.1e100.net, , sof04s06-in-f4.1e100.net, sof04s06-in-f4.1e100.net",1,"https, https-alt, http, https, http-proxy, https, http, https-alt, https-alt, http-proxy, http, https, http, https, http, https, http-proxy, http",0,0,0,0,Safe Email
