scenario_type,sender,subject,body,organization,is_phishing,timestamp
government,service_5346@gov-services.ru,Важное уведомление от ФНС России,Уведомление о штрафе: 3150 руб. Оплатите в течение 3 дней...,ФНС России,True,2024-11-13 12:47:30.291775
social_media,service_1660@ok-account.ru,Важное уведомление от Telegram,Обнаружен подозрительный вход в ваш профиль Telegram...,Telegram,True,2024-10-31 12:47:30.291785
social_media,service_4055@telegram-verify.ru,Важное уведомление от ВКонтакте,Обнаружен подозрительный вход в ваш профиль ВКонтакте...,ВКонтакте,True,2024-11-25 12:47:30.291794
government,service_1998@mvd-notice.ru,Важное уведомление от МВД России,Уведомление о штрафе: 5320 руб. Оплатите в течение 7 дней...,МВД России,True,2024-11-24 12:47:30.291803
government,service_4144@gov-services.ru,Важное уведомление от Госуслуги,Портал Госуслуг: Вам начислена компенсация 12708 руб...,Госуслуги,True,2024-11-02 12:47:30.291811
social_media,service_9212@vk-security.ru,Важное уведомление от Telegram,Обнаружен подозрительный вход в ваш профиль Telegram...,Telegram,True,2024-11-14 12:47:30.291821
online_shop,service_7862@delivery-express.ru,Важное уведомление от Ozon,Ваш заказ #618209 из Ozon готов к выдаче...,Ozon,True,2024-11-14 12:47:30.291830
online_shop,service_2216@delivery-express.ru,Важное уведомление от Ozon,Получите скидку 51% в Ozon прямо сейчас!,Ozon,True,2024-11-09 12:47:30.291840
social_media,service_6583@telegram-verify.ru,Важное уведомление от Одноклассники,Ваш аккаунт Одноклассники был временно заблокирован...,Одноклассники,True,2024-11-06 12:47:30.291849
bank,service_6771@security-bank.ru,Важное уведомление от Сбербанк,Служба безопасности Сбербанк: обнаружена попытка входа из Санкт-Петербург...,Сбербанк,True,2024-11-25 12:47:30.291860
social_media,service_9501@telegram-verify.ru,Важное уведомление от Telegram,Обнаружен подозрительный вход в ваш профиль Telegram...,Telegram,True,2024-11-22 12:47:30.291869
online_shop,service_3400@delivery-express.ru,Важное уведомление от Ozon,Ваш заказ #706694 из Ozon готов к выдаче...,Ozon,True,2024-11-22 12:47:30.291878
government,service_9095@mvd-notice.ru,Важное уведомление от Госуслуги,Портал Госуслуг: Вам начислена компенсация 13000 руб...,Госуслуги,True,2024-11-19 12:47:30.291887
government,service_6982@mvd-notice.ru,Важное уведомление от Госуслуги,Уведомление о штрафе: 5652 руб. Оплатите в течение 3 дней...,Госуслуги,True,2024-11-29 12:47:30.291896
government,service_9035@gov-services.ru,Важное уведомление от МВД России,Портал Госуслуг: Вам начислена компенсация 7018 руб...,МВД России,True,2024-11-13 12:47:30.291905
social_media,service_3104@ok-account.ru,Важное уведомление от Одноклассники,Ваш аккаунт Одноклассники был временно заблокирован...,Одноклассники,True,2024-11-18 12:47:30.291914
online_shop,service_6668@market-delivery.ru,Важное уведомление от Wildberries,Ваш заказ #975980 из Wildberries готов к выдаче...,Wildberries,True,2024-11-01 12:47:30.291923
government,service_7245@mvd-notice.ru,Важное уведомление от МВД России,Портал Госуслуг: Вам начислена компенсация 5886 руб...,МВД России,True,2024-11-24 12:47:30.291932
online_shop,service_9747@online-shop.ru,Важное уведомление от Яндекс.Маркет,Ваш заказ #780893 из Яндекс.Маркет готов к выдаче...,Яндекс.Маркет,True,2024-11-20 12:47:30.291941
government,service_5905@tax-portal.ru,Важное уведомление от Госуслуги,Уведомление о штрафе: 9886 руб. Оплатите в течение 8 дней...,Госуслуги,True,2024-11-02 12:47:30.291950
online_shop,service_7662@delivery-express.ru,Важное уведомление от Яндекс.Маркет,Ваш заказ #495504 из Яндекс.Маркет готов к выдаче...,Яндекс.Маркет,True,2024-11-22 12:47:30.291959
online_shop,service_1297@delivery-express.ru,Важное уведомление от Яндекс.Маркет,Ваш заказ #250925 из Яндекс.Маркет готов к выдаче...,Яндекс.Маркет,True,2024-11-13 12:47:30.291968
social_media,service_2072@ok-account.ru,Важное уведомление от Telegram,Обнаружен подозрительный вход в ваш профиль Telegram...,Telegram,True,2024-11-29 12:47:30.291977
bank,service_8575@bank-online.ru,Важное уведомление от ВТБ,Служба безопасности ВТБ: обнаружена попытка входа из Новосибирск...,ВТБ,True,2024-11-11 12:47:30.291986
bank,service_5132@security-bank.ru,Важное уведомление от Альфа-Банк,"Уважаемый клиент Альфа-Банк, Ваша карта временно заблокирована...",Альфа-Банк,True,2024-11-23 12:47:30.291996
online_shop,service_5308@delivery-express.ru,Важное уведомление от Ozon,Ваш заказ #841234 из Ozon готов к выдаче...,Ozon,True,2024-11-08 12:47:30.292005
government,service_4932@tax-portal.ru,Важное уведомление от Госуслуги,Портал Госуслуг: Вам начислена компенсация 9156 руб...,Госуслуги,True,2024-11-02 12:47:30.292014
bank,service_3501@bank-online.ru,Важное уведомление от Альфа-Банк,Служба безопасности Альфа-Банк: обнаружена попытка входа из Екатеринбург...,Альфа-Банк,True,2024-11-18 12:47:30.292023
government,service_3847@gov-services.ru,Важное уведомление от ФНС России,Уведомление о штрафе: 4382 руб. Оплатите в течение 4 дней...,ФНС России,True,2024-11-17 12:47:30.292032
government,service_1937@gov-services.ru,Важное уведомление от Госуслуги,Портал Госуслуг: Вам начислена компенсация 10882 руб...,Госуслуги,True,2024-10-31 12:47:30.292040
online_shop,service_9514@market-delivery.ru,Важное уведомление от Яндекс.Маркет,Получите скидку 53% в Яндекс.Маркет прямо сейчас!,Яндекс.Маркет,True,2024-11-20 12:47:30.292049
government,service_5933@mvd-notice.ru,Важное уведомление от МВД России,Уведомление о штрафе: 1931 руб. Оплатите в течение 5 дней...,МВД России,True,2024-11-16 12:47:30.292058
online_shop,service_2283@delivery-express.ru,Важное уведомление от Ozon,Ваш заказ #787024 из Ozon готов к выдаче...,Ozon,True,2024-11-04 12:47:30.292067
online_shop,service_8508@online-shop.ru,Важное уведомление от AliExpress,Ваш заказ #441543 из AliExpress готов к выдаче...,AliExpress,True,2024-11-18 12:47:30.292076
government,service_2084@mvd-notice.ru,Важное уведомление от Госуслуги,Уведомление о штрафе: 2166 руб. Оплатите в течение 6 дней...,Госуслуги,True,2024-11-04 12:47:30.292085
government,service_6037@mvd-notice.ru,Важное уведомление от ФНС России,Портал Госуслуг: Вам начислена компенсация 6408 руб...,ФНС России,True,2024-11-10 12:47:30.292094
bank,service_8742@bank-online.ru,Важное уведомление от Тинькофф,Служба безопасности Тинькофф: обнаружена попытка входа из Москва...,Тинькофф,True,2024-11-19 12:47:30.292103
social_media,service_4024@ok-account.ru,Важное уведомление от Одноклассники,Обнаружен подозрительный вход в ваш профиль Одноклассники...,Одноклассники,True,2024-11-03 12:47:30.292112
social_media,service_4584@vk-security.ru,Важное уведомление от Telegram,Ваш аккаунт Telegram был временно заблокирован...,Telegram,True,2024-11-06 12:47:30.292121
bank,service_6024@secure-banking.ru,Важное уведомление от Альфа-Банк,"Уважаемый клиент Альфа-Банк, Ваша карта временно заблокирована...",Альфа-Банк,True,2024-11-16 12:47:30.292130
bank,service_5319@security-bank.ru,Важное уведомление от Сбербанк,"Уважаемый клиент Сбербанк, Ваша карта временно заблокирована...",Сбербанк,True,2024-11-10 12:47:30.292141
social_media,service_5962@vk-security.ru,Важное уведомление от Telegram,Обнаружен подозрительный вход в ваш профиль Telegram...,Telegram,True,2024-11-03 12:47:30.292150
online_shop,service_4553@market-delivery.ru,Важное уведомление от Яндекс.Маркет,Получите скидку 50% в Яндекс.Маркет прямо сейчас!,Яндекс.Маркет,True,2024-11-28 12:47:30.292158
government,service_9338@mvd-notice.ru,Важное уведомление от МВД России,Портал Госуслуг: Вам начислена компенсация 14461 руб...,МВД России,True,2024-11-26 12:47:30.292168
online_shop,service_8472@market-delivery.ru,Важное уведомление от Wildberries,Ваш заказ #657778 из Wildberries готов к выдаче...,Wildberries,True,2024-11-09 12:47:30.292342
bank,service_7982@bank-online.ru,Важное уведомление от Альфа-Банк,Служба безопасности Альфа-Банк: обнаружена попытка входа из Санкт-Петербург...,Альфа-Банк,True,2024-11-01 12:47:30.292353
bank,service_4819@security-bank.ru,Важное уведомление от Тинькофф,"Уважаемый клиент Тинькофф, Ваша карта временно заблокирована...",Тинькофф,True,2024-10-31 12:47:30.292362
social_media,service_6817@ok-account.ru,Важное уведомление от Одноклассники,Обнаружен подозрительный вход в ваш профиль Одноклассники...,Одноклассники,True,2024-11-09 12:47:30.292371
social_media,service_1274@telegram-verify.ru,Важное уведомление от ВКонтакте,Обнаружен подозрительный вход в ваш профиль ВКонтакте...,ВКонтакте,True,2024-11-16 12:47:30.292380
online_shop,service_1775@market-delivery.ru,Важное уведомление от Яндекс.Маркет,Получите скидку 71% в Яндекс.Маркет прямо сейчас!,Яндекс.Маркет,True,2024-11-29 12:47:30.292389
government,service_2969@mvd-notice.ru,Важное уведомление от ФНС России,Портал Госуслуг: Вам начислена компенсация 8950 руб...,ФНС России,True,2024-11-02 12:47:30.292399
bank,service_7343@security-bank.ru,Важное уведомление от Альфа-Банк,Служба безопасности Альфа-Банк: обнаружена попытка входа из Новосибирск...,Альфа-Банк,True,2024-11-17 12:47:30.292408
social_media,service_7081@telegram-verify.ru,Важное уведомление от Одноклассники,Обнаружен подозрительный вход в ваш профиль Одноклассники...,Одноклассники,True,2024-11-21 12:47:30.292416
government,service_3340@mvd-notice.ru,Важное уведомление от МВД России,Портал Госуслуг: Вам начислена компенсация 4716 руб...,МВД России,True,2024-11-16 12:47:30.292425
online_shop,service_3144@online-shop.ru,Важное уведомление от Wildberries,Ваш заказ #704847 из Wildberries готов к выдаче...,Wildberries,True,2024-11-08 12:47:30.292434
government,service_2400@gov-services.ru,Важное уведомление от Госуслуги,Портал Госуслуг: Вам начислена компенсация 9987 руб...,Госуслуги,True,2024-11-06 12:47:30.292443
government,service_3786@tax-portal.ru,Важное уведомление от Госуслуги,Уведомление о штрафе: 5419 руб. Оплатите в течение 5 дней...,Госуслуги,True,2024-11-10 12:47:30.292452
social_media,service_1229@ok-account.ru,Важное уведомление от Telegram,Ваш аккаунт Telegram был временно заблокирован...,Telegram,True,2024-11-25 12:47:30.292461
bank,service_9388@bank-online.ru,Важное уведомление от Тинькофф,Служба безопасности Тинькофф: обнаружена попытка входа из Москва...,Тинькофф,True,2024-11-16 12:47:30.292470
bank,service_9681@bank-online.ru,Важное уведомление от Сбербанк,"Уважаемый клиент Сбербанк, Ваша карта временно заблокирована...",Сбербанк,True,2024-11-29 12:47:30.292479
online_shop,service_6096@online-shop.ru,Важное уведомление от Wildberries,Ваш заказ #216659 из Wildberries готов к выдаче...,Wildberries,True,2024-11-24 12:47:30.292491
social_media,service_5327@vk-security.ru,Важное уведомление от Одноклассники,Обнаружен подозрительный вход в ваш профиль Одноклассники...,Одноклассники,True,2024-11-09 12:47:30.292501
social_media,service_7885@ok-account.ru,Важное уведомление от Telegram,Ваш аккаунт Telegram был временно заблокирован...,Telegram,True,2024-11-02 12:47:30.292510
government,service_8870@gov-services.ru,Важное уведомление от Госуслуги,Портал Госуслуг: Вам начислена компенсация 6880 руб...,Госуслуги,True,2024-11-01 12:47:30.292521
bank,service_9289@security-bank.ru,Важное уведомление от Альфа-Банк,Служба безопасности Альфа-Банк: обнаружена попытка входа из Екатеринбург...,Альфа-Банк,True,2024-11-18 12:47:30.292530
government,service_6270@mvd-notice.ru,Важное уведомление от ФНС России,Уведомление о штрафе: 2485 руб. Оплатите в течение 5 дней...,ФНС России,True,2024-11-12 12:47:30.292539
bank,service_2045@security-bank.ru,Важное уведомление от Альфа-Банк,Служба безопасности Альфа-Банк: обнаружена попытка входа из Санкт-Петербург...,Альфа-Банк,True,2024-10-31 12:47:30.292548
bank,service_8524@secure-banking.ru,Важное уведомление от Сбербанк,Служба безопасности Сбербанк: обнаружена попытка входа из Москва...,Сбербанк,True,2024-11-21 12:47:30.292556
government,service_1121@gov-services.ru,Важное уведомление от ФНС России,Уведомление о штрафе: 5218 руб. Оплатите в течение 8 дней...,ФНС России,True,2024-11-21 12:47:30.292566
social_media,service_7342@telegram-verify.ru,Важное уведомление от Одноклассники,Обнаружен подозрительный вход в ваш профиль Одноклассники...,Одноклассники,True,2024-11-23 12:47:30.292575
online_shop,service_9851@delivery-express.ru,Важное уведомление от AliExpress,Ваш заказ #887477 из AliExpress готов к выдаче...,AliExpress,True,2024-11-05 12:47:30.292584
social_media,service_2683@ok-account.ru,Важное уведомление от Одноклассники,Обнаружен подозрительный вход в ваш профиль Одноклассники...,Одноклассники,True,2024-11-01 12:47:30.292593
government,service_2887@mvd-notice.ru,Важное уведомление от МВД России,Портал Госуслуг: Вам начислена компенсация 12241 руб...,МВД России,True,2024-11-19 12:47:30.292602
social_media,service_8075@ok-account.ru,Важное уведомление от Одноклассники,Ваш аккаунт Одноклассники был временно заблокирован...,Одноклассники,True,2024-11-06 12:47:30.292610
social_media,service_5999@ok-account.ru,Важное уведомление от Telegram,Ваш аккаунт Telegram был временно заблокирован...,Telegram,True,2024-10-31 12:47:30.292619
bank,service_8666@secure-banking.ru,Важное уведомление от Сбербанк,"Уважаемый клиент Сбербанк, Ваша карта временно заблокирована...",Сбербанк,True,2024-11-07 12:47:30.292628
bank,service_5891@secure-banking.ru,Важное уведомление от ВТБ,"Уважаемый клиент ВТБ, Ваша карта временно заблокирована...",ВТБ,True,2024-11-03 12:47:30.292637
government,service_7086@tax-portal.ru,Важное уведомление от ФНС России,Портал Госуслуг: Вам начислена компенсация 14266 руб...,ФНС России,True,2024-11-13 12:47:30.292647
online_shop,service_3218@market-delivery.ru,Важное уведомление от Wildberries,Ваш заказ #686151 из Wildberries готов к выдаче...,Wildberries,True,2024-11-15 12:47:30.292658
online_shop,service_7996@delivery-express.ru,Важное уведомление от Wildberries,Ваш заказ #360706 из Wildberries готов к выдаче...,Wildberries,True,2024-11-27 12:47:30.292667
online_shop,service_4887@delivery-express.ru,Важное уведомление от Wildberries,Получите скидку 56% в Wildberries прямо сейчас!,Wildberries,True,2024-11-04 12:47:30.292677
social_media,service_2537@ok-account.ru,Важное уведомление от ВКонтакте,Ваш аккаунт ВКонтакте был временно заблокирован...,ВКонтакте,True,2024-11-12 12:47:30.292686
bank,service_4680@bank-online.ru,Важное уведомление от Тинькофф,"Уважаемый клиент Тинькофф, Ваша карта временно заблокирована...",Тинькофф,True,2024-11-13 12:47:30.292695
online_shop,service_1131@delivery-express.ru,Важное уведомление от AliExpress,Получите скидку 62% в AliExpress прямо сейчас!,AliExpress,True,2024-11-19 12:47:30.292705
social_media,service_7266@ok-account.ru,Важное уведомление от Одноклассники,Обнаружен подозрительный вход в ваш профиль Одноклассники...,Одноклассники,True,2024-11-23 12:47:30.292713
social_media,service_9041@telegram-verify.ru,Важное уведомление от Одноклассники,Ваш аккаунт Одноклассники был временно заблокирован...,Одноклассники,True,2024-11-07 12:47:30.292724
government,service_6687@tax-portal.ru,Важное уведомление от ФНС России,Уведомление о штрафе: 8866 руб. Оплатите в течение 3 дней...,ФНС России,True,2024-11-10 12:47:30.292733
social_media,service_7207@vk-security.ru,Важное уведомление от ВКонтакте,Ваш аккаунт ВКонтакте был временно заблокирован...,ВКонтакте,True,2024-11-09 12:47:30.292742
social_media,service_6556@vk-security.ru,Важное уведомление от Telegram,Ваш аккаунт Telegram был временно заблокирован...,Telegram,True,2024-11-09 12:47:30.292751
government,service_2154@gov-services.ru,Важное уведомление от МВД России,Уведомление о штрафе: 2180 руб. Оплатите в течение 6 дней...,МВД России,True,2024-11-01 12:47:30.292760
social_media,service_3623@ok-account.ru,Важное уведомление от ВКонтакте,Обнаружен подозрительный вход в ваш профиль ВКонтакте...,ВКонтакте,True,2024-11-22 12:47:30.292769
online_shop,service_7790@market-delivery.ru,Важное уведомление от Wildberries,Ваш заказ #981990 из Wildberries готов к выдаче...,Wildberries,True,2024-11-14 12:47:30.292778
government,service_3508@tax-portal.ru,Важное уведомление от ФНС России,Портал Госуслуг: Вам начислена компенсация 12202 руб...,ФНС России,True,2024-11-26 12:47:30.292787
social_media,service_4739@ok-account.ru,Важное уведомление от Telegram,Обнаружен подозрительный вход в ваш профиль Telegram...,Telegram,True,2024-11-23 12:47:30.292795
government,service_1951@mvd-notice.ru,Важное уведомление от ФНС России,Уведомление о штрафе: 9197 руб. Оплатите в течение 6 дней...,ФНС России,True,2024-11-25 12:47:30.292804
bank,service_4464@security-bank.ru,Важное уведомление от Тинькофф,"Уважаемый клиент Тинькофф, Ваша карта временно заблокирована...",Тинькофф,True,2024-11-02 12:47:30.292813
online_shop,service_3994@delivery-express.ru,Важное уведомление от Wildberries,Получите скидку 86% в Wildberries прямо сейчас!,Wildberries,True,2024-11-12 12:47:30.292822
social_media,service_3556@ok-account.ru,Важное уведомление от Одноклассники,Ваш аккаунт Одноклассники был временно заблокирован...,Одноклассники,True,2024-11-12 12:47:30.292831
bank,service_7619@bank-online.ru,Важное уведомление от Тинькофф,"Уважаемый клиент Тинькофф, Ваша карта временно заблокирована...",Тинькофф,True,2024-11-12 12:47:30.292840
government,service_6150@tax-portal.ru,Важное уведомление от Госуслуги,Уведомление о штрафе: 6263 руб. Оплатите в течение 5 дней...,Госуслуги,True,2024-11-03 12:47:30.292851
social_media,service_5969@ok-account.ru,Важное уведомление от ВКонтакте,Обнаружен подозрительный вход в ваш профиль ВКонтакте...,ВКонтакте,True,2024-11-17 12:47:30.292860
online_shop,service_3112@online-shop.ru,Важное уведомление от AliExpress,Получите скидку 81% в AliExpress прямо сейчас!,AliExpress,True,2024-11-09 12:47:30.292869
social_media,service_8802@ok-account.ru,Важное уведомление от Одноклассники,Ваш аккаунт Одноклассники был временно заблокирован...,Одноклассники,True,2024-11-13 12:47:30.292878
social_media,service_7932@vk-security.ru,Важное уведомление от Одноклассники,Ваш аккаунт Одноклассники был временно заблокирован...,Одноклассники,True,2024-11-13 12:47:30.292886
government,service_6726@gov-services.ru,Важное уведомление от ФНС России,Уведомление о штрафе: 8924 руб. Оплатите в течение 7 дней...,ФНС России,True,2024-11-11 12:47:30.292895
online_shop,service_8904@delivery-express.ru,Важное уведомление от Wildberries,Ваш заказ #102770 из Wildberries готов к выдаче...,Wildberries,True,2024-11-12 12:47:30.292904
online_shop,service_2883@online-shop.ru,Важное уведомление от Яндекс.Маркет,Ваш заказ #312206 из Яндекс.Маркет готов к выдаче...,Яндекс.Маркет,True,2024-11-20 12:47:30.292913
government,service_8772@mvd-notice.ru,Важное уведомление от МВД России,Уведомление о штрафе: 8586 руб. Оплатите в течение 4 дней...,МВД России,True,2024-11-29 12:47:30.292921
online_shop,service_6589@online-shop.ru,Важное уведомление от Wildberries,Ваш заказ #461171 из Wildberries готов к выдаче...,Wildberries,True,2024-11-05 12:47:30.292930
bank,service_9021@bank-online.ru,Важное уведомление от ВТБ,"Уважаемый клиент ВТБ, Ваша карта временно заблокирована...",ВТБ,True,2024-11-05 12:47:30.292939
social_media,service_6627@vk-security.ru,Важное уведомление от ВКонтакте,Обнаружен подозрительный вход в ваш профиль ВКонтакте...,ВКонтакте,True,2024-11-17 12:47:30.292948
social_media,service_5802@telegram-verify.ru,Важное уведомление от Одноклассники,Обнаружен подозрительный вход в ваш профиль Одноклассники...,Одноклассники,True,2024-11-05 12:47:30.292957
social_media,service_9411@vk-security.ru,Важное уведомление от Одноклассники,Ваш аккаунт Одноклассники был временно заблокирован...,Одноклассники,True,2024-11-20 12:47:30.292968
social_media,service_8969@ok-account.ru,Важное уведомление от Одноклассники,Ваш аккаунт Одноклассники был временно заблокирован...,Одноклассники,True,2024-11-23 12:47:30.292978
government,service_6993@mvd-notice.ru,Важное уведомление от Госуслуги,Уведомление о штрафе: 9890 руб. Оплатите в течение 4 дней...,Госуслуги,True,2024-11-27 12:47:30.292987
online_shop,service_8454@market-delivery.ru,Важное уведомление от Яндекс.Маркет,Получите скидку 77% в Яндекс.Маркет прямо сейчас!,Яндекс.Маркет,True,2024-11-02 12:47:30.292996
bank,service_6794@secure-banking.ru,Важное уведомление от Сбербанк,"Уважаемый клиент Сбербанк, Ваша карта временно заблокирована...",Сбербанк,True,2024-11-08 12:47:30.293005
government,service_5614@tax-portal.ru,Важное уведомление от МВД России,Портал Госуслуг: Вам начислена компенсация 6513 руб...,МВД России,True,2024-11-29 12:47:30.293014
online_shop,service_7626@online-shop.ru,Важное уведомление от AliExpress,Получите скидку 89% в AliExpress прямо сейчас!,AliExpress,True,2024-11-21 12:47:30.293023
government,service_8532@tax-portal.ru,Важное уведомление от ФНС России,Портал Госуслуг: Вам начислена компенсация 4332 руб...,ФНС России,True,2024-11-22 12:47:30.293033
online_shop,service_2115@online-shop.ru,Важное уведомление от Wildberries,Получите скидку 75% в Wildberries прямо сейчас!,Wildberries,True,2024-11-28 12:47:30.293042
bank,service_1083@bank-online.ru,Важное уведомление от ВТБ,"Уважаемый клиент ВТБ, Ваша карта временно заблокирована...",ВТБ,True,2024-11-16 12:47:30.293051
online_shop,service_1603@market-delivery.ru,Важное уведомление от Ozon,Ваш заказ #199345 из Ozon готов к выдаче...,Ozon,True,2024-11-09 12:47:30.293060
online_shop,service_6082@online-shop.ru,Важное уведомление от Яндекс.Маркет,Ваш заказ #572051 из Яндекс.Маркет готов к выдаче...,Яндекс.Маркет,True,2024-11-22 12:47:30.293069
online_shop,service_2272@market-delivery.ru,Важное уведомление от Ozon,Получите скидку 56% в Ozon прямо сейчас!,Ozon,True,2024-11-11 12:47:30.293078
social_media,service_8896@vk-security.ru,Важное уведомление от Telegram,Обнаружен подозрительный вход в ваш профиль Telegram...,Telegram,True,2024-11-29 12:47:30.293087
bank,service_5591@secure-banking.ru,Важное уведомление от Сбербанк,"Уважаемый клиент Сбербанк, Ваша карта временно заблокирована...",Сбербанк,True,2024-11-13 12:47:30.293096
online_shop,service_3582@market-delivery.ru,Важное уведомление от Ozon,Получите скидку 66% в Ozon прямо сейчас!,Ozon,True,2024-11-24 12:47:30.293105
social_media,service_6584@vk-security.ru,Важное уведомление от ВКонтакте,Ваш аккаунт ВКонтакте был временно заблокирован...,ВКонтакте,True,2024-11-25 12:47:30.293114
government,service_4210@tax-portal.ru,Важное уведомление от МВД России,Портал Госуслуг: Вам начислена компенсация 11225 руб...,МВД России,True,2024-11-26 12:47:30.293123
social_media,service_1171@ok-account.ru,Важное уведомление от Одноклассники,Ваш аккаунт Одноклассники был временно заблокирован...,Одноклассники,True,2024-11-02 12:47:30.293132
bank,service_1974@secure-banking.ru,Важное уведомление от Тинькофф,"Уважаемый клиент Тинькофф, Ваша карта временно заблокирована...",Тинькофф,True,2024-11-13 12:47:30.293141
government,service_8449@tax-portal.ru,Важное уведомление от ФНС России,Портал Госуслуг: Вам начислена компенсация 7355 руб...,ФНС России,True,2024-11-18 12:47:30.293150
government,service_8178@gov-services.ru,Важное уведомление от МВД России,Портал Госуслуг: Вам начислена компенсация 5070 руб...,МВД России,True,2024-11-18 12:47:30.293159
bank,service_6784@secure-banking.ru,Важное уведомление от Альфа-Банк,Служба безопасности Альфа-Банк: обнаружена попытка входа из Москва...,Альфа-Банк,True,2024-11-14 12:47:30.293168
social_media,service_3989@vk-security.ru,Важное уведомление от Telegram,Ваш аккаунт Telegram был временно заблокирован...,Telegram,True,2024-11-08 12:47:30.293176
social_media,service_5794@telegram-verify.ru,Важное уведомление от Telegram,Ваш аккаунт Telegram был временно заблокирован...,Telegram,True,2024-11-23 12:47:30.293185
government,service_7916@gov-services.ru,Важное уведомление от МВД России,Портал Госуслуг: Вам начислена компенсация 9415 руб...,МВД России,True,2024-11-10 12:47:30.293194
bank,service_6667@secure-banking.ru,Важное уведомление от Альфа-Банк,Служба безопасности Альфа-Банк: обнаружена попытка входа из Новосибирск...,Альфа-Банк,True,2024-11-16 12:47:30.293203
government,service_2910@gov-services.ru,Важное уведомление от Госуслуги,Портал Госуслуг: Вам начислена компенсация 8420 руб...,Госуслуги,True,2024-11-03 12:47:30.293212
government,service_1568@mvd-notice.ru,Важное уведомление от Госуслуги,Уведомление о штрафе: 5101 руб. Оплатите в течение 7 дней...,Госуслуги,True,2024-11-22 12:47:30.293221
bank,service_9421@bank-online.ru,Важное уведомление от Сбербанк,"Уважаемый клиент Сбербанк, Ваша карта временно заблокирована...",Сбербанк,True,2024-11-16 12:47:30.293231
online_shop,service_2534@market-delivery.ru,Важное уведомление от Wildberries,Получите скидку 86% в Wildberries прямо сейчас!,Wildberries,True,2024-11-27 12:47:30.293239
bank,service_8342@bank-online.ru,Важное уведомление от Сбербанк,"Уважаемый клиент Сбербанк, Ваша карта временно заблокирована...",Сбербанк,True,2024-11-11 12:47:30.293248
government,service_3590@tax-portal.ru,Важное уведомление от ФНС России,Портал Госуслуг: Вам начислена компенсация 13623 руб...,ФНС России,True,2024-11-17 12:47:30.293257
online_shop,service_6895@online-shop.ru,Важное уведомление от Яндекс.Маркет,Ваш заказ #450744 из Яндекс.Маркет готов к выдаче...,Яндекс.Маркет,True,2024-11-12 12:47:30.293267
government,service_4492@gov-services.ru,Важное уведомление от ФНС России,Уведомление о штрафе: 9402 руб. Оплатите в течение 6 дней...,ФНС России,True,2024-11-15 12:47:30.293276
government,service_1722@tax-portal.ru,Важное уведомление от Госуслуги,Уведомление о штрафе: 4740 руб. Оплатите в течение 3 дней...,Госуслуги,True,2024-11-05 12:47:30.293285
government,service_8767@mvd-notice.ru,Важное уведомление от МВД России,Уведомление о штрафе: 4293 руб. Оплатите в течение 9 дней...,МВД России,True,2024-11-21 12:47:30.293295
social_media,service_8997@telegram-verify.ru,Важное уведомление от Одноклассники,Обнаружен подозрительный вход в ваш профиль Одноклассники...,Одноклассники,True,2024-11-04 12:47:30.293303
online_shop,service_9829@market-delivery.ru,Важное уведомление от Ozon,Ваш заказ #143535 из Ozon готов к выдаче...,Ozon,True,2024-11-11 12:47:30.293313
government,service_6166@mvd-notice.ru,Важное уведомление от ФНС России,Портал Госуслуг: Вам начислена компенсация 4849 руб...,ФНС России,True,2024-11-05 12:47:30.293321
social_media,service_3811@vk-security.ru,Важное уведомление от Telegram,Ваш аккаунт Telegram был временно заблокирован...,Telegram,True,2024-11-07 12:47:30.293330
online_shop,service_9948@market-delivery.ru,Важное уведомление от Ozon,Получите скидку 76% в Ozon прямо сейчас!,Ozon,True,2024-11-24 12:47:30.293339
social_media,service_2059@telegram-verify.ru,Важное уведомление от Telegram,Обнаружен подозрительный вход в ваш профиль Telegram...,Telegram,True,2024-11-14 12:47:30.293347
bank,service_6449@secure-banking.ru,Важное уведомление от Сбербанк,Служба безопасности Сбербанк: обнаружена попытка входа из Екатеринбург...,Сбербанк,True,2024-11-06 12:47:30.293357
government,service_4526@gov-services.ru,Важное уведомление от ФНС России,Портал Госуслуг: Вам начислена компенсация 3533 руб...,ФНС России,True,2024-11-19 12:47:30.293366
bank,service_5954@bank-online.ru,Важное уведомление от Сбербанк,"Уважаемый клиент Сбербанк, Ваша карта временно заблокирована...",Сбербанк,True,2024-11-20 12:47:30.293375
bank,service_9259@secure-banking.ru,Важное уведомление от Тинькофф,Служба безопасности Тинькофф: обнаружена попытка входа из Санкт-Петербург...,Тинькофф,True,2024-11-21 12:47:30.293384
online_shop,service_3895@market-delivery.ru,Важное уведомление от AliExpress,Ваш заказ #581864 из AliExpress готов к выдаче...,AliExpress,True,2024-11-14 12:47:30.293393
online_shop,service_7585@delivery-express.ru,Важное уведомление от AliExpress,Получите скидку 80% в AliExpress прямо сейчас!,AliExpress,True,2024-11-10 12:47:30.293402
social_media,service_1454@ok-account.ru,Важное уведомление от Одноклассники,Ваш аккаунт Одноклассники был временно заблокирован...,Одноклассники,True,2024-11-25 12:47:30.293411
government,service_1398@gov-services.ru,Важное уведомление от МВД России,Портал Госуслуг: Вам начислена компенсация 10212 руб...,МВД России,True,2024-11-04 12:47:30.293420
social_media,service_1700@telegram-verify.ru,Важное уведомление от Telegram,Обнаружен подозрительный вход в ваш профиль Telegram...,Telegram,True,2024-11-18 12:47:30.293429
